Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Trinidad and Tobago,TTO,2015,196.0477,0,26.24131
Trinidad and Tobago,TTO,2016,169.44472,0,27.774534
Trinidad and Tobago,TTO,2017,183.49329,0,25.778784
Trinidad and Tobago,TTO,2018,173.7475,0,24.333338
Trinidad and Tobago,TTO,2019,174.73315,0,18.324844
Trinidad and Tobago,TTO,2020,151.85648,0,16.42363
Trinidad and Tobago,TTO,2021,155.96848,0,14.733436
Turkey,TUR,1965,0,42.6821,41.988743
Turkey,TUR,1966,0,47.49692,50.11611
Turkey,TUR,1967,0,42.1006,58.847805
Turkey,TUR,1968,0,45.76405,70.70332
Turkey,TUR,1969,0,48.6134,78.65872
Turkey,TUR,1970,0,53.8469,83.33808
Turkey,TUR,1971,0,55.3588,98.78931
Turkey,TUR,1972,0,59.40604,111.986435
Turkey,TUR,1973,0,60.72023,136.55547
Turkey,TUR,1974,0,66.22122,132.87135
Turkey,TUR,1975,0,68.76819,146.75865
Turkey,TUR,1976,0,72.14089,165.77588
Turkey,TUR,1977,0,74.32733,187.71225
Turkey,TUR,1978,0,75.40892,201.07454
Turkey,TUR,1979,0,77.28135,179.0935
Turkey,TUR,1980,0,81.80542,182.70168
Turkey,TUR,1981,0,83.5034,180.02922
Turkey,TUR,1982,0.3399125,93.77269,192.67787
Turkey,TUR,1983,0.373425,103.18136,202.61739
Turkey,TUR,1984,0.36385,115.93947,201.63646
Turkey,TUR,1985,0.469175,138.78079,211.20894
Turkey,TUR,1986,4.00235,152.72516,228.74448
Turkey,TUR,1987,4.99815,161.23833,258.14014
Turkey,TUR,1988,11.35595,155.88852,274.34244
Turkey,TUR,1989,30.189976,175.67114,258.52664
Turkey,TUR,1990,32.296474,186.52194,274.50522
Turkey,TUR,1991,39.5639,199.25679,267.47232
Turkey,TUR,1992,43.288574,198.53574,282.56644
Turkey,TUR,1993,47.4154,183.70747,323.75946
Turkey,TUR,1994,50.278324,184.25409,309.5861
Turkey,TUR,1995,65.04298,192.33694,347.148
Turkey,TUR,1996,75.69995,216.35289,362.57162
Turkey,TUR,1997,93.078575,241.69466,357.10147
Turkey,TUR,1998,98.344826,250.76607,356.4586
Turkey,TUR,1999,118.55765,232.99542,354.80182
Turkey,TUR,2000,139.46945,261.22144,371.83752
Turkey,TUR,2001,153.45853,214.60838,346.00433
Turkey,TUR,2002,166.39435,224.14499,369.92813
Turkey,TUR,2003,200.48135,242.09007,364.5803
Turkey,TUR,2004,211.6841,256.86017,372.77118
Turkey,TUR,2005,257.23236,257.6859,368.01846
Turkey,TUR,2006,291.9705,304.33383,382.6082
Turkey,TUR,2007,338.90714,342.66632,389.5363
Turkey,TUR,2008,352.98236,344.20148,384.22247
Turkey,TUR,2009,337.22192,359.34375,391.0565
Turkey,TUR,2010,358.21033,365.62393,381.20822
Turkey,TUR,2011,418.39877,394.01044,373.02148
Turkey,TUR,2012,433.19214,424.43686,391.92316
Turkey,TUR,2013,439.66486,367.09164,419.09512
Turkey,TUR,2014,466.46527,420.1454,431.09515
Turkey,TUR,2015,459.59042,404.02606,513.31995
Turkey,TUR,2016,445.046,447.26016,549.1969
Turkey,TUR,2017,515.6808,458.91183,576.1511
Turkey,TUR,2018,472.32516,475.22025,555.95526
Turkey,TUR,2019,433.61346,487.52646,558.26465
Turkey,TUR,2020,462.09906,472.36676,511.00842
Turkey,TUR,2021,573.2346,484.07462,524.6572
Turkmenistan,TKM,1985,81.750984,3.74486,57.599358
Turkmenistan,TKM,1986,132.42183,3.74486,41.93185
Turkmenistan,TKM,1987,131.54167,3.74486,41.88782
Turkmenistan,TKM,1988,133.30672,3.20988,41.857544
Turkmenistan,TKM,1989,137.72173,3.74486,41.81501
Turkmenistan,TKM,1990,92.78613,4.27984,54.816853
Turkmenistan,TKM,1991,90.93117,3.74486,61.30595
Turkmenistan,TKM,1992,88.29068,1.60494,59.06321
Turkmenistan,TKM,1993,88.29068,0,33.987637
Turkmenistan,TKM,1994,96.23107,0.05815,34.15264
Turkmenistan,TKM,1995,75.92109,0.05815,31.388971
Turkmenistan,TKM,1996,119.35,0.53498,36.50994
Turkmenistan,TKM,1997,84.02625,,35.728363
Turkmenistan,TKM,1998,103.27625,,45.841496
Turkmenistan,TKM,1999,92.30375,,50.03841
Turkmenistan,TKM,2000,71.61,,48.201057
Turkmenistan,TKM,2001,105.20125,,46.026546
Turkmenistan,TKM,2002,74.97875,,52.577377
Turkmenistan,TKM,2003,116.17375,,59.935925
Turkmenistan,TKM,2004,114.5375,,59.860077
Turkmenistan,TKM,2005,116.4625,,60.129086
Turkmenistan,TKM,2006,119.9275,,58.526356
Turkmenistan,TKM,2007,111.65,,61.513535
Turkmenistan,TKM,2008,78.925,,63.12179
Turkmenistan,TKM,2009,171.1325,,60.459923
Turkmenistan,TKM,2010,182.71886,,66.83823
Turkmenistan,TKM,2011,207.35255,,69.63582
Turkmenistan,TKM,2012,229.38441,,72.56981
Turkmenistan,TKM,2013,193.31212,,74.91962
Turkmenistan,TKM,2014,199.62996,,78.39154
Turkmenistan,TKM,2015,253.86305,,78.93781
Turkmenistan,TKM,2016,251.15005,,78.36466
Turkmenistan,TKM,2017,247.5888,,78.487564
Turkmenistan,TKM,2018,283.9233,,79.089355
Turkmenistan,TKM,2019,315.32635,,79.43244
Turkmenistan,TKM,2020,296.22665,,75.73865
Turkmenistan,TKM,2021,366.951,,78.82734
USSR,OWID_USS,1965,1216.7583,3459.1882,1994.8496
USSR,OWID_USS,1966,1357.3744,3585.219,2136.2473
USSR,OWID_USS,1967,1494.425,3640.7202,2327.5437
USSR,OWID_USS,1968,1613.604,3608.9705,2481.116
USSR,OWID_USS,1969,1724.4338,3660.7078,2638.379
USSR,OWID_USS,1970,1894.8474,3630.3938,2904.4414
USSR,OWID_USS,1971,2071.2183,3703.8052,3079.17
USSR,OWID_USS,1972,2178.483,3807.3276,3339.6611
USSR,OWID_USS,1973,2369.149,3848.096,3590.3984
USSR,OWID_USS,1974,2512.1567,3866.9873,3944.1707
USSR,OWID_USS,1975,2740.9697,3977.0588,4134.596
USSR,OWID_USS,1976,3016.267,3972.7527,4248.6206
USSR,OWID_USS,1977,3231.9695,4044.1145,4418.7495
USSR,OWID_USS,1978,3446.4758,4019.6406,4689.1055
USSR,OWID_USS,1979,3658.6013,4048.7356,4771.3438
USSR,OWID_USS,1980,3770.774,3925.4902,5001.7017
USSR,OWID_USS,1981,3993.0427,3900.584,5045.311
USSR,OWID_USS,1982,4310.4585,3960.3271,5008.4785
USSR,OWID_USS,1983,4621.894,3970.4863,4935.3184
USSR,OWID_USS,1984,5043.178,3933.0122,4936.03
Ukraine,UKR,1985,849.9149,987.91223,759.8965
Ukraine,UKR,1986,896.96576,980.78357,762.5025
Ukraine,UKR,1987,916.39087,971.87274,792.7689
Ukraine,UKR,1988,971.1313,916.62573,728.00604
Ukraine,UKR,1989,981.7216,835.83435,695.8076
Ukraine,UKR,1990,1209.6742,965.93225,771.8421
Ukraine,UKR,1991,1149.4683,857.391,739.8972
Ukraine,UKR,1992,979.95184,843.9732,474.0513
Ukraine,UKR,1993,879.3105,751.6938,341.12875
Ukraine,UKR,1994,769.8391,599.94336,294.87924
Ukraine,UKR,1995,721.27875,593.1248,305.8107
Ukraine,UKR,1996,836.6273,446.30518,189.81409
Ukraine,UKR,1997,753.34314,435.42838,219.58102
Ukraine,UKR,1998,697.50494,446.23398,200.87442
Ukraine,UKR,1999,741.0398,441.38275,151.31075
Ukraine,UKR,2000,741.9862,448.2814,142.37785
Ukraine,UKR,2001,719.2724,436.4513,157.05496
Ukraine,UKR,2002,707.91547,439.19794,159.51823
Ukraine,UKR,2003,722.1116,451.35876,165.02756
Ukraine,UKR,2004,716.43317,428.8501,165.99037
Ukraine,UKR,2005,722.1116,433.76498,170.2302
Ukraine,UKR,2006,700.3442,466.38873,174.57892
Ukraine,UKR,2007,660.5949,496.10092,180.38
Ukraine,UKR,2008,627.4705,486.11075,172.89478
Ukraine,UKR,2009,489.08627,417.1681,168.17964
Ukraine,UKR,2010,545.60596,444.85913,161.75578
Ukraine,UKR,2011,561.26904,482.5287,161.0955
Ukraine,UKR,2012,518.38715,496.81033,159.76318
Ukraine,UKR,2013,476.99115,481.79602,151.43329
Ukraine,UKR,2014,403.17108,413.74887,133.5871
Ukraine,UKR,2015,319.88693,318.0107,119.473564
Ukraine,UKR,2016,314.20847,377.3935,125.16151
Ukraine,UKR,2017,301.90512,299.55392,125.789345
Ukraine,UKR,2018,305.69077,326.27966,130.70653
Ukraine,UKR,2019,282.9769,303.2639,128.96898
Ukraine,UKR,2020,293.38742,265.34454,121.78443
Ukraine,UKR,2021,261.05185,264.51666,127.15244
United Arab Emirates,ARE,1965,0,0,0.8545331
United Arab Emirates,ARE,1966,0,0,0.9120411
United Arab Emirates,ARE,1967,4.4265,0,0.98025584
United Arab Emirates,ARE,1968,5.85,0,1.0947131
United Arab Emirates,ARE,1969,5.7525,0,1.2164253
United Arab Emirates,ARE,1970,8.19,0,1.4155911
United Arab Emirates,ARE,1971,12.9675,0,1.6705306
United Arab Emirates,ARE,1972,13.455,0,2.19515
United Arab Emirates,ARE,1973,16.8675,0,3.425611
United Arab Emirates,ARE,1974,17.55,0,4.745511
United Arab Emirates,ARE,1975,16.185,0,7.674208
United Arab Emirates,ARE,1976,18.915,0,11.275236
United Arab Emirates,ARE,1977,32.955,0,16.6765
United Arab Emirates,ARE,1978,39.0975,0,18.40331
United Arab Emirates,ARE,1979,42.51,0,25.050385
United Arab Emirates,ARE,1980,47.97,0,60.186417
United Arab Emirates,ARE,1981,60.5475,0,65.38087
United Arab Emirates,ARE,1982,63.57,0,72.39599
United Arab Emirates,ARE,1983,58.0125,0,72.50278
United Arab Emirates,ARE,1984,79.755,0,82.79179
United Arab Emirates,ARE,1985,98.67,0,102.96353
United Arab Emirates,ARE,1986,119.8275,0,124.55973
United Arab Emirates,ARE,1987,136.695,0,136.3821
United Arab Emirates,ARE,1988,138.255,0,163.62752
United Arab Emirates,ARE,1989,168.3825,0,171.78244
United Arab Emirates,ARE,1990,164.8725,0,180.0802
United Arab Emirates,ARE,1991,198.51,0,222.32744
United Arab Emirates,ARE,1992,182.8125,0,223.88318
United Arab Emirates,ARE,1993,191.49,0,231.98036
United Arab Emirates,ARE,1994,221.4225,0,243.25163
United Arab Emirates,ARE,1995,241.7025,0,243.1685
United Arab Emirates,ARE,1996,264.7125,0,234.97542
United Arab Emirates,ARE,1997,282.75,0,238.7064
United Arab Emirates,ARE,1998,296.3025,0,237.81038
United Arab Emirates,ARE,1999,306.345,0,232.02397
United Arab Emirates,ARE,2000,306.4425,0,229.3394
United Arab Emirates,ARE,2001,314.73,0.2150039,226.62102
United Arab Emirates,ARE,2002,355.29,1.0964997,235.30664
United Arab Emirates,ARE,2003,369.33,1.2899997,260.5353
United Arab Emirates,ARE,2004,392.0475,1.4619956,281.5559
United Arab Emirates,ARE,2005,409.9875,1.6913278,292.91925
United Arab Emirates,ARE,2006,422.76,3.2751708,315.25778
United Arab Emirates,ARE,2007,479.38235,1.5766675,337.40207
United Arab Emirates,ARE,2008,579.7211,3.9918346,354.68756
United Arab Emirates,ARE,2009,575.88074,3.1852245,346.49158
United Arab Emirates,ARE,2010,592.71643,7.652819,372.0713
United Arab Emirates,ARE,2011,616.36145,5.1739426,399.33887
United Arab Emirates,ARE,2012,639.3075,16.076893,418.64893
United Arab Emirates,ARE,2013,647.4963,20.58097,464.93048
United Arab Emirates,ARE,2014,634.3497,22.946222,463.5589
United Arab Emirates,ARE,2015,714.7054,19.94159,495.46027
United Arab Emirates,ARE,2016,719.3097,21.4059,542.7247
United Arab Emirates,ARE,2017,724.5833,24.76027,537.4496
United Arab Emirates,ARE,2018,712.1319,22.33227,533.78143
United Arab Emirates,ARE,2019,709.8652,22.995039,520.4585
United Arab Emirates,ARE,2020,696.2286,21.984848,448.82565
United Arab Emirates,ARE,2021,694.1144,20.53321,503.29364
United Kingdom,GBR,1965,8.59457,1365.3271,885.71954
United Kingdom,GBR,1966,8.38523,1299.4199,948.91583
United Kingdom,GBR,1967,14.10719,1213.8347,1019.77856
United Kingdom,GBR,1968,31.85457,1214.7535,1079.4958
United Kingdom,GBR,1969,62.06931,1184.0503,1160.3402
United Kingdom,GBR,1970,118.2771,1116.7592,1228.7844
United Kingdom,GBR,1971,190.70874,989.713,1235.286
United Kingdom,GBR,1972,270.6301,866.92346,1309.8105
United Kingdom,GBR,1973,292.8085,938.9829,1344.5009
United Kingdom,GBR,1974,350.22583,826.6604,1248.8663
United Kingdom,GBR,1975,366.97302,831.60315,1092.2396
United Kingdom,GBR,1976,389.24448,846.26855,1085.8422
United Kingdom,GBR,1977,413.714,849.04816,1094.9343
United Kingdom,GBR,1978,429.13538,827.1372,1123.2587
United Kingdom,GBR,1979,470.16602,889.1135,1133.3359
United Kingdom,GBR,1980,468.77042,826.48596,969.12396
United Kingdom,GBR,1981,475.1204,821.99677,897.2701
United Kingdom,GBR,1982,472.74786,766.638,907.5991
United Kingdom,GBR,1983,492.78635,773.76715,872.7711
United Kingdom,GBR,1984,504.17212,549.8199,1072.8423
United Kingdom,GBR,1985,542.22546,731.2828,932.16473
United Kingdom,GBR,1986,551.25037,789.77,934.29486
United Kingdom,GBR,1987,566.16003,809.08746,908.5694
United Kingdom,GBR,1988,539.2831,785.39716,966.503
United Kingdom,GBR,1989,527.0251,755.9965,987.9981
United Kingdom,GBR,1990,548.7383,755.31036,1000.7211
United Kingdom,GBR,1991,592.7695,756.58966,996.0563
United Kingdom,GBR,1992,589.9201,711.38385,1007.1834
United Kingdom,GBR,1993,672.27216,619.4836,1012.2387
United Kingdom,GBR,1994,692.2525,578.40643,1001.6665
United Kingdom,GBR,1995,738.0863,551.91327,989.9536
United Kingdom,GBR,1996,859.8408,515.97656,1014.6016
United Kingdom,GBR,1997,884.1824,460.17584,985.44324
United Kingdom,GBR,1998,919.4049,448.69122,981.573
United Kingdom,GBR,1999,978.8769,398.91714,967.8681
United Kingdom,GBR,2000,1013.4171,427.1478,952.3346
United Kingdom,GBR,2001,1008.5319,452.5454,945.35815
United Kingdom,GBR,2002,995.3415,415.30847,941.5661
United Kingdom,GBR,2003,998.0918,443.14835,952.8687
United Kingdom,GBR,2004,1019.8791,425.8915,978.0473
United Kingdom,GBR,2005,993.8657,435.3025,1012.80743
United Kingdom,GBR,2006,942.60236,476.04288,1003.91626
United Kingdom,GBR,2007,953.0051,446.44717,971.60626
United Kingdom,GBR,2008,978.32526,414.20367,949.14484
United Kingdom,GBR,2009,912.237,346.4878,902.0943
United Kingdom,GBR,2010,984.9284,359.69037,888.18774
United Kingdom,GBR,2011,819.18506,365.75165,873.2795
United Kingdom,GBR,2012,768.98737,453.08206,848.0812
United Kingdom,GBR,2013,763.25757,429.99728,833.9728
United Kingdom,GBR,2014,700.55505,346.04227,833.0631
United Kingdom,GBR,2015,720.4546,268.35272,856.3464
United Kingdom,GBR,2016,806.7364,128.89343,884.25183
United Kingdom,GBR,2017,785.49115,105.34501,885.6477
United Kingdom,GBR,2018,785.66034,88.175285,873.5585
United Kingdom,GBR,2019,776.8565,60.42913,851.0213
United Kingdom,GBR,2020,730.3012,56.762657,653.61145
United Kingdom,GBR,2021,769.47546,58.423153,693.3045
United States,USA,1965,4159.206,3224.2441,6414.477
United States,USA,1966,4482.7563,3380.8462,6731.245
United States,USA,1967,4733.1885,3316.9966,6988.794
United States,USA,1968,5066.815,3433.0764,7457.961
United States,USA,1969,5454.107,3447.2375,7831.838
United States,USA,1970,5748.658,3414.6594,8176.1914
United States,USA,1971,5926.5264,3229.2007,8461.684
United States,USA,1972,5986.9644,3362.4253,9119.913
United States,USA,1973,5937.9595,3611.49,9655.256
United States,USA,1974,5732.247,3525.5671,9271.507
United States,USA,1975,5261.5327,3525.5415,9049.839
United States,USA,1976,5366.39,3782.0422,9729.596
United States,USA,1977,5256.951,3876.1572,10271.533
United States,USA,1978,5275.385,3832.5771,10501.414
United States,USA,1979,5450.898,4187.284,10257.834
United States,USA,1980,5337.385,4293.98,9453.472
United States,USA,1981,5208.629,4428.934,8812.755
United States,USA,1982,4841.71,4265.7964,8350.531
United States,USA,1983,4542.236,4425.291,8311.476
United States,USA,1984,4851.5723,4752.7603,8573.317
United States,USA,1985,4669.5405,4866.3003,8540.438
United States,USA,1986,4376.204,4805.599,8955.589
United States,USA,1987,4652.7437,5013.868,9142.153
United States,USA,1988,4866.0215,5247.1436,9520.884
United States,USA,1989,5170.22,5309.356,9517.531
United States,USA,1990,5170.609,5337.9976,9306.913
United States,USA,1991,5283.972,5287.614,9108.51
United States,USA,1992,5463.51,5324.031,9297.387
United States,USA,1993,5599.4194,5522.4526,9376.045
United States,USA,1994,5731.081,5543.143,9619.747
United States,USA,1995,5979.8296,5593.0537,9597.527
United States,USA,1996,6088.898,5847.301,9947.14
United States,USA,1997,6125.3154,5970.778,10079.769
United States,USA,1998,6021.791,6029.3384,10251.112
United States,USA,1999,6042.6284,6020.095,10537.093
United States,USA,2000,6283.9067,6286.536,10654.134
United States,USA,2001,6006.58,6101.316,10636.849
United States,USA,2002,6201.1123,6098.454,10642.413
United States,USA,2003,6021.9004,6214.537,10803.683
United States,USA,2004,6046.2773,6254.9824,11197.867
United States,USA,2005,5951.9297,6346.957,11214.078
United States,USA,2006,5865.778,6249.6826,11070.909
United States,USA,2007,6241.3833,6333.8496,11001.756
United States,USA,2008,6288.9116,6233.0547,10273.695
United States,USA,2009,6176.2812,5482.3765,9737.244
United States,USA,2010,6481.9346,5800.5415,9891.228
United States,USA,2011,6582.108,5473.0713,9694.557
United States,USA,2012,6881.2275,4838.405,9472.588
United States,USA,2013,7070.2285,5022.2715,9627.553
United States,USA,2014,7222.6045,5010.856,9693.266
United States,USA,2015,7435.795,4329.0776,9890.719
United States,USA,2016,7490.9893,3960.7412,9961.576
United States,USA,2017,7399.9224,3852.5925,10057.775
United States,USA,2018,8217.15,3689.4587,10299.73
United States,USA,2019,8506.917,3150.46,10283.933
United States,USA,2020,8319.025,2556.1816,9032.397
United States,USA,2021,8267.175,2936.548,9813.041
Upper-middle-income countries,,1965,1508.6318,5300.9673,3168.4712
Upper-middle-income countries,,1966,1672.4807,5528.208,3432.7485
Upper-middle-income countries,,1967,1818.9712,5446.791,3697.5312
Upper-middle-income countries,,1968,1959.9763,5433.247,3988.4355
Upper-middle-income countries,,1969,2127.602,5768.6455,4305.7803
Upper-middle-income countries,,1970,2324.3867,6190.118,4748.3213
Upper-middle-income countries,,1971,2536.5566,6582.289,5160.296
Upper-middle-income countries,,1972,2676.5461,6830.143,5636.366
Upper-middle-income countries,,1973,2913.7004,6939.933,6187.7876
Upper-middle-income countries,,1974,3097.5786,6971.4746,6721.5312
Upper-middle-income countries,,1975,3378.8508,7426.0547,7084.9214
Upper-middle-income countries,,1976,3719.1807,7501.8394,7478.247
Upper-middle-income countries,,1977,3986.5505,7883.0166,7822.335
Upper-middle-income countries,,1978,4289.5874,8172.627,8359.73
Upper-middle-income countries,,1979,4551.898,8365.482,8558.724
Upper-middle-income countries,,1980,4703.7217,8434.93,8740.999
Upper-middle-income countries,,1981,4949.2017,8490.4375,8719.905
Upper-middle-income countries,,1982,5327.3804,8832.264,8697.486
Upper-middle-income countries,,1983,5678.2554,9163.992,8610.967
Upper-middle-income countries,,1984,6135.9473,9558.742,8697.339
Upper-middle-income countries,,1985,5052.2656,8890.304,7486.003
Upper-middle-income countries,,1986,5219.087,9227.734,7735.6953
Upper-middle-income countries,,1987,5485.2554,9759.784,7964.108
Upper-middle-income countries,,1988,5786.5283,10200.986,8114.089
Upper-middle-income countries,,1989,5915.002,10369.803,8294.111
Upper-middle-income countries,,1990,5972.7197,10206.226,8399.509
Upper-middle-income countries,,1991,6077.572,10309.849,8376.083
Upper-middle-income countries,,1992,5941.884,10510.228,8461.361
Upper-middle-income countries,,1993,5910.827,10729.959,8238.385
Upper-middle-income countries,,1994,5647.473,11028.705,8129.9697
Upper-middle-income countries,,1995,5581.9917,11057.255,8106.6304
Upper-middle-income countries,,1996,5733.115,11417.033,8207.757
Upper-middle-income countries,,1997,5437.241,11159.509,8602.588
Upper-middle-income countries,,1998,5654.0854,10959.007,8501.801
Upper-middle-income countries,,1999,5737.028,11169.609,8543.195
Upper-middle-income countries,,2000,5950.166,11358.209,8849.297
Upper-middle-income countries,,2001,6123.4116,11790.957,8931.751
Upper-middle-income countries,,2002,6259.3477,12657.352,9096.027
Upper-middle-income countries,,2003,6611.682,14636.152,9534.173
Upper-middle-income countries,,2004,6975.1704,16611.803,10296.477
Upper-middle-income countries,,2005,7336.2964,18747.71,10427.945
Upper-middle-income countries,,2006,7828.737,20431.088,10821.991
Upper-middle-income countries,,2007,8154.036,22044.54,11148.277
Upper-middle-income countries,,2008,8348.263,22578.252,11327.172
Upper-middle-income countries,,2009,8155.6963,23285.396,11354.614
Upper-middle-income countries,,2010,8828.43,24156.613,12260.435
Upper-middle-income countries,,2011,9382.3,26093.957,12768.635
Upper-middle-income countries,,2012,9711.188,26430.85,13328.165
Upper-middle-income countries,,2013,9990.578,26729.066,13726.51
Upper-middle-income countries,,2014,10244.175,26811.027,14066.594
Upper-middle-income countries,,2015,10296.271,26335.717,14414.236
Upper-middle-income countries,,2016,10545.666,26194.46,14747.854
Upper-middle-income countries,,2017,11090.881,26318.145,15114.124
Upper-middle-income countries,,2018,11828.729,26502.133,15504.989
Upper-middle-income countries,,2019,12008.975,26674.113,15819.827
Upper-middle-income countries,,2020,11855.026,26582.703,15004.208
Upper-middle-income countries,,2021,13142.004,27708.555,15970.284
Uzbekistan,UZB,1985,311.3787,17.30517,122.28918
Uzbekistan,UZB,1986,300.1732,19.59076,124.64934
Uzbekistan,UZB,1987,314.29364,16.325632,126.3737
Uzbekistan,UZB,1988,309.8739,17.958197,130.87888
Uzbekistan,UZB,1989,327.53394,20.243784,132.40622
Uzbekistan,UZB,1990,348.6389,21.223322,131.38824
Uzbekistan,UZB,1991,351.37402,19.420973,126.03582
Uzbekistan,UZB,1992,353.13434,15.280792,100.93169
Uzbekistan,UZB,1993,384.91483,12.430337,105.67035
Uzbekistan,UZB,1994,391.09488,12.554411,90.05535
Uzbekistan,UZB,1995,400.8145,10.373733,78.90255
Uzbekistan,UZB,1996,417.34,9.691663,78.14358
Uzbekistan,UZB,1997,409.35126,9.628582,82.9235
Uzbekistan,UZB,1998,410.9875,9.655122,80.34063
Uzbekistan,UZB,1999,476.245,9.651782,84.470314
Uzbekistan,UZB,2000,486.73624,11.003522,84.42417
Uzbekistan,UZB,2001,490.58624,9.22359,84.04878
Uzbekistan,UZB,2002,505.21625,9.822984,83.652176
Uzbekistan,UZB,2003,455.455,7.661995,81.581116
Uzbekistan,UZB,2004,460.17126,10.35431,74.43601
Uzbekistan,UZB,2005,469.21875,9.831249,63.850956
Uzbekistan,UZB,2006,433.02875,10.694142,66.48726
Uzbekistan,UZB,2007,468.3525,9.210256,68.48243
Uzbekistan,UZB,2008,441.30624,11.631371,63.92184
Uzbekistan,UZB,2009,440.72876,11.0725765,55.23099
Uzbekistan,UZB,2010,440.44,9.23105,58.788788
